-32.05, 0.812045, 0.227962
-32.04, 0.81836, 0.222694
-32.03, 0.824533, 0.217294
-32.02, 0.830561, 0.211766
-32.01, 0.83644, 0.20611
-32, 0.842168, 0.200331
-31.99, 0.847741, 0.194429
-31.98, 0.853156, 0.188407
-31.97, 0.85841, 0.182269
-31.96, 0.863499, 0.176016
-31.95, 0.868421, 0.169653
-31.94, 0.873173, 0.163181
-31.93, 0.877751, 0.156605
-31.92, 0.882152, 0.149928
-31.91, 0.886374, 0.143153
-31.9, 0.890414, 0.136284
-31.89, 0.894268, 0.129325
-31.88, 0.897935, 0.122279
-31.87, 0.901411, 0.115152
-31.86, 0.904694, 0.107946
-31.85, 0.907782, 0.100668
